From	To
Q9VNM8	7227.FBpp0078247
Q7JY68	7227.FBpp0087803
Q9VSS9	7227.FBpp0076247
Q9W472	7227.FBpp0070780
Q9VV49	7227.FBpp0075179
Q9VN39	7227.FBpp0078534
Q2PDV0	7227.FBpp0099421
Q7K1Q7	7227.FBpp0087511
Q9VFN7	7227.FBpp0082349
Q9VGP4	7227.FBpp0081862
P18105	7227.FBpp0073363
Q8IRL9	7227.FBpp0071350
P14954	7227.FBpp0084977
Q9VEM8	7227.FBpp0082858
Q9VCX1	7227.FBpp0083666
Q9I7R7	7227.FBpp0074579
Q9VP67	7227.FBpp0077966
Q7K1H5	7227.FBpp0086498
Q9VYX0	7227.FBpp0073362
P32865	7227.FBpp0110413
O16528	7227.FBpp0075374
Q9VPI9	7227.FBpp0077762
Q9VKG0	7227.FBpp0079851
Q9VRY6	7227.FBpp0076658
O96824	7227.FBpp0305695
P81641	7227.FBpp0086155
Q9VHR5	7227.FBpp0081342
Q9VCV9	7227.FBpp0083698
Q9VNH2	7227.FBpp0290789
Q9VBV3	7227.FBpp0084185
Q9VB11	7227.FBpp0303144
Q9VS55	7227.FBpp0076588
Q9VM20	7227.FBpp0079092
Q9W3E1	7227.FBpp0071178
Q9VWK5	7227.FBpp0074462
Q9VWY6	7227.FBpp0074288
Q9VFS8	7227.FBpp0082314
Q9VKT8	7227.FBpp0079683
Q9VZ62	7227.FBpp0073266
Q9V3V0	7227.FBpp0078996
Q4V6L1	7227.FBpp0290501
Q9VY31	7227.FBpp0073733
Q9W0S2	7227.FBpp0306084
Q9VMV0	7227.FBpp0078668
P18101	7227.FBpp0077159
Q9VY72	7227.FBpp0073660
Q9VBL6	7227.FBpp0084288
Q9VCF0	7227.FBpp0083889
P51406	7227.FBpp0071046
Q9VCR9	7227.FBpp0083754
Q9VST0	7227.FBpp0076248
O09000	10090.ENSMUSP00000085416
Q8SX89	7227.FBpp0082838
O76511	7227.FBpp0077363
Q9VML7	7227.FBpp0078774
Q9VBD6	7227.FBpp0113030
A1Z8R8	7227.FBpp0087151
Q9VPD6	7227.FBpp0077874
A1Z9W4	7227.FBpp0291500
Q9VXR1	7227.FBpp0271786
E2QDA1	7227.FBpp0290787
Q9VIF5	7227.FBpp0305298
P25158	7227.FBpp0081435
Q9VK55	7227.FBpp0079983
Q9VPE2	7227.FBpp0077859
Q9VD22	7227.FBpp0083613
P07184	7227.FBpp0076298
Q9VE50	7227.FBpp0083076
Q59E33	7227.FBpp0075048
Q9W450	7227.FBpp0070830
Q9W236	7227.FBpp0300826
Q9W4I5	7227.FBpp0070660
Q7KT36	7227.FBpp0080783
O77477	7227.FBpp0072134
Q95U58	7227.FBpp0076387
Q9VID9	7227.FBpp0304067
Q9W095	7227.FBpp0072650
P49866	7227.FBpp0079350
P35381	7227.FBpp0071794
Q9VYY7	7227.FBpp0073348
Q9Y153	7227.FBpp0077569
Q961D1	7227.FBpp0085295
Q9W5W4	7227.FBpp0088559
Q9VQT5	7227.FBpp0077239
Q9VQF7	7227.FBpp0297923
Q0E9B6	7227.FBpp0087115
Q9VJ53	7227.FBpp0080651
Q95RR1	7227.FBpp0078080
Q9W4B2	7227.FBpp0070747
Q9W0Y1	7227.FBpp0072317
Q0KI25	7227.FBpp0110098
P12080	7227.FBpp0074131
Q9VAJ1	7227.FBpp0084818
Q24171	7227.FBpp0078413
Q8INP9	7227.FBpp0081443
A1Z7Z8	7227.FBpp0087576
Q8IRV6	7227.FBpp0070459
Q9VLB2	7227.FBpp0079428
Q9VJZ8	7227.FBpp0080053
B6VQ99	7227.FBpp0078048
Q9VT49	7227.FBpp0302749
P51140	7227.FBpp0073310
Q9VGC2	7227.FBpp0082092
Q9VVE3	7227.FBpp0075044
Q9V433	7227.FBpp0075458
Q9VVV0	7227.FBpp0074838
Q9VDK7	7227.FBpp0083319
Q9VZV8	7227.FBpp0072860
Q9VSG1	7227.FBpp0076424
Q8IN10	7227.FBpp0083591
P20349	7227.FBpp0084963
Q9VPY3	7227.FBpp0077644
P08928	7227.FBpp0078733
Q9U599	7227.FBpp0071680
P17886	7227.FBpp0070402
P40301	7227.FBpp0082062
Q9VYA4	7227.FBpp0073640
Q9V3L1	7227.FBpp0076677
Q9VMZ9	7227.FBpp0078617
Q9VBV1	7227.FBpp0084186
Q9VSH7	7227.FBpp0076328
P43248	7227.FBpp0301208
O18332	7227.FBpp0083503
Q9VSB6	7227.FBpp0076464
Q9VEA4	7227.FBpp0289216
A1Z897	7227.FBpp0303465
Q9VK34	7227.FBpp0080015
Q7KRR5	7227.FBpp0085324
Q9VTZ7	7227.FBpp0075697
Q9VZL6	7227.FBpp0073016
Q9VSD3	7227.FBpp0076406
P29327	7227.FBpp0071087
P49847	7227.FBpp0074709
Q4V6B0	7227.FBpp0086768
Q9VFP0	7227.FBpp0082332
Q9VFB3	7227.FBpp0082588
M9PE65	7227.FBpp0305769
Q9VAD4	7227.FBpp0084874
Q9VSP9	7227.FBpp0076318
Q9VVJ7	7227.FBpp0074949
Q9V597	7227.FBpp0087608
Q9VPW8	7227.FBpp0077652
O76901	7227.FBpp0070280
O61231	7227.FBpp0306039
P08879	7227.FBpp0085223
Q9VW91	7227.FBpp0304942
P48148	7227.FBpp0086354
Q9VFY3	7227.FBpp0082202
Q9VA27	7227.FBpp0085074
Q9V3J9	7227.FBpp0080267
P16554	7227.FBpp0303726
P17971	7227.FBpp0111766
P34739	7227.FBpp0081255
Q9VLH9	7227.FBpp0079343
P40304	7227.FBpp0075119
Q27272	7227.FBpp0074237
Q9VXC1	7227.FBpp0111439
Q9VDE9	7227.FBpp0083438
Q9V3P3	7227.FBpp0073561
Q9VI08	7227.FBpp0081207
Q0E9E2	7227.FBpp0087539
A1Z7N6	7227.FBpp0087713
Q9VBY2	7227.FBpp0084144
Q9V9I2	7227.FBpp0085388
Q9VPD4	7227.FBpp0077867
Q8SX78	7227.FBpp0292865
Q9W4C2	7227.FBpp0070742
Q0E9C2	7227.FBpp0087238
Q9V637	7227.FBpp0301842
Q6GV06	7227.FBpp0079415
P42279	7227.FBpp0087259
Q9VN45	7227.FBpp0078501
P91622	7227.FBpp0111805
A1Z6J2	7227.FBpp0085363
Q9VKU0	7227.FBpp0304061
Q9VPH8	7227.FBpp0077900
Q9VT89	7227.FBpp0076033
Q9VVF3	7227.FBpp0075008
A1ZBM7	7227.FBpp0085661
Q9VWQ7	7227.FBpp0074402
Q9VMD6	7227.FBpp0078902
Q9W227	7227.FBpp0071844
Q9VT74	7227.FBpp0076083
Q9W5H8	7227.FBpp0110549
A1Z7S0	7227.FBpp0087699
Q9W221	7227.FBpp0301552
Q9VWS2	7227.FBpp0074372
Q9VJE3	7227.FBpp0080532
Q9VI54	7227.FBpp0081148
Q9VEW0	7227.FBpp0289901
P25228	7227.FBpp0087352
Q9V3N1	7227.FBpp0305543
Q9VGC7	7227.FBpp0082019
Q9VMQ5	7227.FBpp0078759
Q9W3D6	7227.FBpp0071160
Q9W2C8	7227.FBpp0071657
Q6NP69	7227.FBpp0290855
Q9VN64	7227.FBpp0078514
Q9W5B6	7227.FBpp0070168
Q9V3G7	7227.FBpp0083687
Q8SXX4	7227.FBpp0291850
P54611	7227.FBpp0078349
Q8IMP6	7227.FBpp0084476
Q9VS05	7227.FBpp0076609
Q9V6Q2	7227.FBpp0086787
P11996	7227.FBpp0077690
Q00G30	7227.FBpp0111630
Q8SXS0	7227.FBpp0083608
Q9N2P6	7227.FBpp0298042
A2VEY9	7227.FBpp0290276
Q9W2V7	7227.FBpp0305498
Q9VV75	7227.FBpp0075069
Q9VSL2	7227.FBpp0076348
Q9VLP9	7227.FBpp0079218
Q7K3Z8	7227.FBpp0079264
Q9VZR0	7227.FBpp0072927
Q9VWG2	7227.FBpp0297991
P07487	7227.FBpp0073922
Q9VQU7	7227.FBpp0302837
Q9W4E2	7227.FBpp0288527
Q4AB57	7227.FBpp0091099
Q7JXE4	7227.FBpp0087998
Q7JQL2	7227.FBpp0086903
Q9VNB5	7227.FBpp0112105
Q27297	7227.FBpp0084955
Q9VKF8	7227.FBpp0079837
Q24562	7227.FBpp0298005
Q9VHV8	7227.FBpp0081288
B7YZT2	7227.FBpp0271716
Q8IQ30	7227.FBpp0300194
Q7KTX8	7227.FBpp0111743
Q9VTZ2	7227.FBpp0075692
Q24407	7227.FBpp0305911
Q9VD89	7227.FBpp0083513
Q961D9	7227.FBpp0088180
Q9VYX4	7227.FBpp0073386
Q9VL65	7227.FBpp0079493
Q9VDD1	7227.FBpp0083451
Q95TY2	7227.FBpp0087170
P20483	7227.FBpp0084766
Q9VCF4	7227.FBpp0083884
Q9V3Z4	7227.FBpp0078278
Q9VKT4	7227.FBpp0079721
Q9VJ21	7227.FBpp0302855
Q24400	7227.FBpp0081133
Q9VWS1	7227.FBpp0074386
Q9Y109	7227.FBpp0076407
Q9VFP5	7227.FBpp0082339
Q9W551	7227.FBpp0070349
Q7JXU4	7227.FBpp0086063
Q9VTQ9	7227.FBpp0075772
Q9VNI4	7227.FBpp0078317
P04950	7227.FBpp0083284
Q9W3V9	7227.FBpp0070935
Q7K4H4	7227.FBpp0070616
P47947	7227.FBpp0301709
Q9VXH9	7227.FBpp0074003
Q9VMY8	7227.FBpp0078604
Q9VKX8	7227.FBpp0304500
Q9VLU2	7227.FBpp0079155
Q7K4A1	7227.FBpp0087643
Q8IMI2	7227.FBpp0085046
Q9VH90	7227.FBpp0081569
Q8MRC9	7227.FBpp0086258
Q9VYU9	7227.FBpp0073450
A1ZBV0	7227.FBpp0085580
Q9W1K0	7227.FBpp0072000
Q9VE23	7227.FBpp0083114
Q9VLV7	7227.FBpp0079183
Q9VXY4	7227.FBpp0073782
P98159	7227.FBpp0076693
Q9VAP2	7227.FBpp0084783
Q9V535	7227.FBpp0087648
Q8IR83	7227.FBpp0073466
B7Z031	7227.FBpp0289420
Q9W335	7227.FBpp0071307
Q9VU29	7227.FBpp0075605
Q0E8E8	7227.FBpp0075461
Q9V9S7	7227.FBpp0291391
Q9VR26	7227.FBpp0077073
Q9VGD8	7227.FBpp0082012
Q9W041	7227.FBpp0072789
Q9VLR9	7227.FBpp0079209
P08111	7227.FBpp0297544
Q9VRP8	7227.FBpp0076823
Q24090	7227.FBpp0078331
Q24498	7227.FBpp0293114
Q9VPR1	7227.FBpp0077726
Q9VJQ3	7227.FBpp0080260
Q9VTT0	7227.FBpp0075784
Q9VKW1	7227.FBpp0293060
P23645	7227.FBpp0079519
Q9VG96	7227.FBpp0082043
A8DYP0	7227.FBpp0112375
Q0E8J0	7227.FBpp0072808
Q9W0D7	7227.FBpp0072626
Q9VW42	7227.FBpp0288838
Q9VM65	7227.FBpp0304603
Q7JX95	7227.FBpp0088044
F0JAP7	7227.FBpp0291662
Q9VFG2	7227.FBpp0082450
Q95SK3	7227.FBpp0071478
Q8INI2	7227.FBpp0082199
Q9VD05	7227.FBpp0111520
Q9VR87	7227.FBpp0077024
A8DYH2	7227.FBpp0111299
Q9VKW2	7227.FBpp0305674
Q9VKJ0	7227.FBpp0079790
A1Z9S8	7227.FBpp0086629
A8JQX6	7227.FBpp0112133
A1ZBW7	7227.FBpp0085541
Q6J5K9	7227.FBpp0100102
Q9VH60	7227.FBpp0081633
Q9VMU4	7227.FBpp0291726
Q9W3D5	7227.FBpp0304872
P15364	7227.FBpp0081135
Q7KNA0	7227.FBpp0087755
Q6AWG9	7227.FBpp0112005
Q9VHT5	7227.FBpp0081322
A1ZBX8	7227.FBpp0291490
Q8T8Y8	7227.FBpp0071546
A1Z933	7227.FBpp0086996
Q9VT14	7227.FBpp0076108
Q9VC93	7227.FBpp0083989
Q9VT61	7227.FBpp0076068
Q7JVH0	7227.FBpp0086387
Q9VD28	7227.FBpp0083632
Q7KT81	7227.FBpp0080236
P29742	7227.FBpp0073966
O18413	7227.FBpp0076890
Q9VWR1	7227.FBpp0074378
Q9V4A1	7227.FBpp0088260
Q9ERE9	10090.ENSMUSP00000023291
Q9VT96	7227.FBpp0076014
Q0E965	7227.FBpp0086515
Q9VBR0	7227.FBpp0084214
Q4QQB9	7227.FBpp0085811
Q9VIF1	7227.FBpp0081027
Q7KRY6	7227.FBpp0084465
Q9I7L0	7227.FBpp0081273
Q9VTR3	7227.FBpp0075798
A1Z9A8	7227.FBpp0086872
P41894	7227.FBpp0084381
Q8STG9	7227.FBpp0078896
Q24492	7227.FBpp0081356
Q0IGQ2	7227.FBpp0070703
Q8T3W6	7227.FBpp0074681
Q9VFG8	7227.FBpp0099467
P07207	7227.FBpp0070483
Q9W3K6	7227.FBpp0071064
Q9VQW4	7227.FBpp0077194
Q96S55	9606.ENSP00000370150
A1Z7D2	7227.FBpp0087874
Q9VAV8	7227.FBpp0305528
Q8IN81	7227.FBpp0290499
Q9VNF4	7227.FBpp0078386
Q8IMM6	7227.FBpp0084622
Q0E908	7227.FBpp0085567
Q9VTL4	7227.FBpp0075867
P14083	7227.FBpp0072359
Q7JWR4	7227.FBpp0086901
Q9VP65	7227.FBpp0077965
Q9VZJ8	7227.FBpp0073139
Q8IR22	7227.FBpp0073985
P30974	7227.FBpp0111701
Q6GKZ1	7227.FBpp0112409
Q9VFE6	7227.FBpp0082462
Q7K0B6	7227.FBpp0087548
Q9V457	7227.FBpp0076462
Q961B9	7227.FBpp0075212
Q9V3V7	7227.FBpp0082158
P14734	7227.FBpp0289487
Q9VJU8	7227.FBpp0080190
Q03019	7227.FBpp0080412
Q9VRW4	7227.FBpp0076718
Q9VDB7	7227.FBpp0083494
Q9VCB7	7227.FBpp0083940
Q7K519	7227.FBpp0087883
Q9V6X7	7227.FBpp0086649
O76912	7227.FBpp0070475
Q9VFW6	7227.FBpp0082241
Q9VDC5	7227.FBpp0083454
Q9W457	7227.FBpp0070792
Q9VIF2	7227.FBpp0080999
O76874	7227.FBpp0070065
A1Z8U0	7227.FBpp0087124
Q9W2N6	7227.FBpp0071455
P15007	7227.FBpp0077572
Q8IQM1	7227.FBpp0075392
Q9VLC8	7227.FBpp0079405
Q8MT42	7227.FBpp0301576
Q9VLJ2	7227.FBpp0079354
Q9VU34	7227.FBpp0075632
Q9VRJ3	7227.FBpp0076870
Q9VGX0	7227.FBpp0081751
Q9VN82	7227.FBpp0289752
Q0KIA2	7227.FBpp0081426
Q9VVU6	7227.FBpp0074835
Q9VFE4	7227.FBpp0082465
Q8MS27	7227.FBpp0083569
Q7KJ69	7227.FBpp0087127
Q9VXM6	7227.FBpp0073924
Q9VPB8	7227.FBpp0077909
Q9VUZ4	7227.FBpp0300176
Q9VTT2	7227.FBpp0075723
O77051	7227.FBpp0081029
Q9UI10	9606.ENSP00000394869
Q7K2I4	7227.FBpp0075479
Q9VTG5	7227.FBpp0075892
Q9VXD4	7227.FBpp0074149
O77460	7227.FBpp0072250
Q9HCJ0	9606.ENSP00000336783
Q9VJ79	7227.FBpp0111456
Q9VWE5	7227.FBpp0074527
B7YZP6	7227.FBpp0288559
Q9V399	7227.FBpp0080386
Q9W560	7227.FBpp0301697
Q9V438	7227.FBpp0080395
Q9VDR7	7227.FBpp0083256
Q9VHV9	7227.FBpp0112116
Q9VTD9	7227.FBpp0075971
Q9U8L5	7227.FBpp0076249
A1ZA45	7227.FBpp0086421
Q9VIE9	7227.FBpp0297826
Q9W455	7227.FBpp0070824
O97183	7227.FBpp0080121
Q9W097	7227.FBpp0072679
Q24306	7227.FBpp0305795
Q9VJG0	7227.FBpp0080509
Q9V9M6	7227.FBpp0085308
Q9VKM7	7227.FBpp0079758
Q9V3M2	7227.FBpp0302874
B7Z0B0	7227.FBpp0290110
Q9W5A2	7227.FBpp0070206
Q29CT9	46245.Q29CT9
A1Z7Q7	7227.FBpp0087661
Q9VTB4	7227.FBpp0076005
Q7KT86	7227.FBpp0080229
P81914	7227.FBpp0079862
Q9VKR8	7227.FBpp0079716
Q9VB94	7227.FBpp0084450
Q9VKK6	7227.FBpp0079782
Q8IN94	7227.FBpp0088543
Q9VEU6	7227.FBpp0110262
Q7JQT9	7227.FBpp0087461
Q9VU18	7227.FBpp0075671
Q4LDP4	7227.FBpp0080344
Q9VI83	7227.FBpp0081095
Q9VR61	7227.FBpp0305864
Q9VS19	7227.FBpp0076621
Q8IMX1	7227.FBpp0083954
Q9VPM1	7227.FBpp0077799
O16130	7227.FBpp0072094
Q9W4S1	7227.FBpp0070503
Q7JVG6	7227.FBpp0087973
Q8IRD3	7227.FBpp0072932
A1ZA16	7227.FBpp0086462
M9PF20	7227.FBpp0304887
Q6AWJ9	7227.FBpp0087135
P45884	7227.FBpp0086567
P30432	7227.FBpp0074038
P23757	7227.FBpp0110325
O96676	7227.FBpp0071011
Q9VG31	7227.FBpp0082129
Q9VPH6	7227.FBpp0077837
Q9VQX6	7227.FBpp0077166
Q9VD07	7227.FBpp0083688
Q9XZ68	7227.FBpp0077316
Q7KU01	7227.FBpp0077687
Q24312	7227.FBpp0300529
Q9W2F4	7227.FBpp0071604
Q7JVK1	7227.FBpp0086965
P42124	7227.FBpp0306192
P36958	7227.FBpp0082384
Q9VGY8	7227.FBpp0112127
Q8SZY9	7227.FBpp0075969
Q9VK27	7227.FBpp0080019
Q9VX17	7227.FBpp0074236
Q24558	7227.FBpp0080675
Q7K157	7227.FBpp0085884
Q9VPT2	7227.FBpp0304042
Q9VW90	7227.FBpp0074628
Q9XZ22	7227.FBpp0074001
Q7PLP5	7227.FBpp0112713
Q9VRX2	7227.FBpp0076695
Q9VUF3	7227.FBpp0305251
Q9VQF5	7227.FBpp0077396
P40792	7227.FBpp0304252
P53034	7227.FBpp0073120
Q9W532	7227.FBpp0070326
Q9VR90	7227.FBpp0077022
P15372	7227.FBpp0298351
Q9VUC6	7227.FBpp0075517
Q9VVI3	7227.FBpp0289746
Q9VRX7	7227.FBpp0076685
Q86BJ3	7227.FBpp0074780
Q9VRN6	7227.FBpp0076831
Q9W4P5	7227.FBpp0070584
Q9W380	7227.FBpp0071278
Q9W4K0	7227.FBpp0070643
Q9VY20	7227.FBpp0073753
Q9XZT1	7227.FBpp0070295
Q9VG69	7227.FBpp0082063
Q9U1K7	7227.FBpp0070484
Q8MLL3	7227.FBpp0085450
Q9V3C0	7227.FBpp0078606
P08841	7227.FBpp0072177
Q9W4X6	7227.FBpp0297988
Q5BIC3	7227.FBpp0088053
Q9VTQ1	7227.FBpp0075803
Q7KT60	7227.FBpp0300163
Q00963	7227.FBpp0074228
Q9VJI7	7227.FBpp0080488
Q9VJQ6	7227.FBpp0080255
Q9W164	7227.FBpp0072206
Q26307	7227.FBpp0289728
Q8IPC5	7227.FBpp0079659
Q9V730	7227.FBpp0305367
Q94887	7227.FBpp0075730
Q9VS38	7227.FBpp0076599
Q9V7U0	7227.FBpp0086175
Q9VS62	7227.FBpp0089153
Q9VTI3	7227.FBpp0075908
Q7KT16	7227.FBpp0088886
Q9U1L2	7227.FBpp0070179
Q9V492	7227.FBpp0088286
Q9VIW7	7227.FBpp0080746
Q9VU70	7227.FBpp0075591
Q9VEP4	7227.FBpp0082830
Q9W308	7227.FBpp0071325
Q9I7T7	7227.FBpp0072910
Q8IRH5	7227.FBpp0072605
Q7KQN5	7227.FBpp0297886
Q24009	7227.FBpp0080361
Q9VZS5	7227.FBpp0072957
Q9VWI6	7227.FBpp0301163
Q8IQL2	7227.FBpp0075477
Q9W4M7	7227.FBpp0070611
Q4V5E4	7227.FBpp0085712
Q9VDH8	7227.FBpp0083376
P26270	7227.FBpp0305141
Q9VEZ6	7227.FBpp0082691
Q9VIE8	7227.FBpp0289654
P22809	7227.FBpp0083486
Q9VJP1	7227.FBpp0088641
Q9VZ17	7227.FBpp0073301
Q9VNT5	7227.FBpp0078166
Q9VZ55	7227.FBpp0073259
Q9VXW9	7227.FBpp0073818
Q9W250	7227.FBpp0071741
Q9W0S6	7227.FBpp0302563
Q9VIM0	7227.FBpp0080895
Q9VUL9	7227.FBpp0075394
Q8IMW9	7227.FBpp0271831
P08171	7227.FBpp0305575
Q9W4W4	7227.FBpp0070458
Q9VBQ5	7227.FBpp0084252
Q23985	7227.FBpp0070876
Q9VYG4	7227.FBpp0290904
Q9VNC4	7227.FBpp0078333
P21461	7227.FBpp0075091
Q7JWV5	7227.FBpp0086598
Q9VKX4	7227.FBpp0304503
P28166	7227.FBpp0085063
B7Z0E2	7227.FBpp0113084
Q24523	7227.FBpp0288933
Q9V3I5	7227.FBpp0304953
Q8IQF8	7227.FBpp0075869
Q9VKT2	7227.FBpp0303791
P91621	7227.FBpp0111624
Q9VLC1	7227.FBpp0079411
Q9VX99	7227.FBpp0074115
Q9U3V5	7227.FBpp0088404
Q9VUS8	7227.FBpp0075338
Q8T0G1	7227.FBpp0085389
Q7JUS9	7227.FBpp0085615
Q9VW41	7227.FBpp0074649
Q9V3W2	7227.FBpp0080329
Q95RF7	7227.FBpp0082327
A1ZBU8	7227.FBpp0085534
Q8MR31	7227.FBpp0088159
Q9VEF0	7227.FBpp0082948
Q9W512	7227.FBpp0288524
Q9VVQ7	7227.FBpp0289329
Q7K0A2	7227.FBpp0087213
P83949	7227.FBpp0082793
Q9W4B0	7227.FBpp0111647
Q9VJ75	7227.FBpp0080630
Q7PLI7	7227.FBpp0110466
Q8MSY4	7227.FBpp0085829
Q9VRE7	7227.FBpp0289582
A8JUS8	7227.FBpp0111860
Q9VXE6	7227.FBpp0112385
Q9VPR8	7227.FBpp0305888
Q9W374	7227.FBpp0071272
Q9W4J8	7227.FBpp0301043
Q9VHV6	7227.FBpp0081305
Q8SYJ9	7227.FBpp0085562
Q00637	7227.FBpp0086226
Q9VHG6	7227.FBpp0081464
A1ZAP1	7227.FBpp0086128
P52304	7227.FBpp0074608
Q9VQ22	7227.FBpp0077583
P52487	7227.FBpp0081076
Q9W482	7227.FBpp0070805
Q7JV70	7227.FBpp0086675
Q9W002	7227.FBpp0072830
Q9VE12	7227.FBpp0083133
A1Z9X0	7227.FBpp0302921
Q9VKI2	7227.FBpp0079791
Q9VXY2	7227.FBpp0298037
Q8IPZ3	7227.FBpp0077340
Q9VB25	7227.FBpp0084581
Q9VI04	7227.FBpp0081276
Q9VU91	7227.FBpp0303375
A1ZAU4	7227.FBpp0086091
P81909	7227.FBpp0077541
B6VQA1	7227.FBpp0305546
Q9VAY6	7227.FBpp0084638
Q9VU16	7227.FBpp0290931
Q9W513	7227.FBpp0070374
P54356	7227.FBpp0073426
Q960J7	7227.FBpp0072971
Q9VGS2	7227.FBpp0081820
Q9VK25	7227.FBpp0080020
Q9VCE2	7227.FBpp0083920
Q27421	7227.FBpp0290711
Q9Y162	7227.FBpp0074278
Q8IN89	7227.FBpp0082978
P35820	7227.FBpp0086911
P15619	7227.FBpp0084725
P25007	7227.FBpp0074017
Q9VT02	7227.FBpp0113017
Q9W3V7	7227.FBpp0289092
M9PFN0	7227.FBpp0305756
Q9VYF0	7227.FBpp0073627
Q9VR89	7227.FBpp0076990
Q9VAF2	7227.FBpp0084889
Q9I816	7227.FBpp0070028
Q9VF38	7227.FBpp0082627
Q9W074	7227.FBpp0072745
Q9VDU2	7227.FBpp0083203
Q6XIM8	7245.FBpp0261173
Q9VUJ4	7227.FBpp0075422
Q9VA28	7227.FBpp0085077
P84029	7227.FBpp0080446
Q9VYH9	7227.FBpp0073584
Q9VMX3	7227.FBpp0078633
Q9VID3	7227.FBpp0081040
Q9BQE3	9606.ENSP00000301072
Q9VHJ4	7227.FBpp0081491
Q0KHV6	7227.FBpp0099837
Q9VFX6	7227.FBpp0082246
Q9VH36	7227.FBpp0081652
Q9W0N9	7227.FBpp0072506
Q9V3R8	7227.FBpp0080409
P41092	7227.FBpp0077142
Q9VDR6	7227.FBpp0083255
Q9VMJ5	7227.FBpp0078861
Q9VIT3	7227.FBpp0080799
O16158	7227.FBpp0082806
Q8IR94	7227.FBpp0073325
Q9VQ30	7227.FBpp0297890
P49905	7227.FBpp0081916
Q95TP0	7227.FBpp0077173
Q9VMC3	7227.FBpp0078917
Q1LZ24	7227.FBpp0088052
Q9VGY1	7227.FBpp0081793
Q7TN08	10090.ENSMUSP00000051638
Q9VTD2	7227.FBpp0075924
Q9VWA6	7227.FBpp0074618
Q8IN06	7227.FBpp0297798
Q8IGP5	7227.FBpp0099821
Q9VFF3	7227.FBpp0112147
Q9VEW3	7227.FBpp0082774
Q9VVQ1	7227.FBpp0088997
Q24423	7227.FBpp0080215
Q9VDU3	7227.FBpp0083208
Q7JQY8	7227.FBpp0087330
Q0E8X7	7227.FBpp0071939
Q04047	7227.FBpp0074012
Q9VEX7	7227.FBpp0082711
Q9VJ83	7227.FBpp0304599
Q9VFX3	7227.FBpp0082244
Q24564	7227.FBpp0074523
Q9VC27	7227.FBpp0291079
Q9VGK7	7227.FBpp0081896
Q7K1T1	7227.FBpp0085375
Q9VZ78	7227.FBpp0073211
Q9V813	7227.FBpp0086072
A1ZAG1	7227.FBpp0086301
Q7KUL3	7227.FBpp0075437
Q05192	7227.FBpp0081008
Q9VRU7	7227.FBpp0076731
Q8IRD5	7227.FBpp0072946
Q2M1E6	7227.FBpp0110258
Q24270	7227.FBpp0089047
Q24297	7227.FBpp0087118
Q8IFW4	7227.FBpp0070722
Q9VT15	7227.FBpp0076150
Q9VS46	7227.FBpp0076549
Q9VFC1	7227.FBpp0082594
Q9V4K2	7227.FBpp0110117
Q03043	7227.FBpp0088350
Q9VJS6	7227.FBpp0290061
Q9VPR7	7227.FBpp0301725
Q9W099	7227.FBpp0072682
P81928	7227.FBpp0082370
Q9VSN7	7227.FBpp0076295
Q9W3X6	7227.FBpp0070914
O96433	7227.FBpp0305335
Q9VCC3	7227.FBpp0083962
Q24317	7227.FBpp0076330
Q9VIB3	7227.FBpp0081077
A0A0B4LET0	7227.FBpp0087206
Q4V516	7227.FBpp0110094
Q9VQI4	7227.FBpp0077313
Q7JY80	7227.FBpp0086606
Q9VM51	7227.FBpp0079017
Q9VZF5	7227.FBpp0073083
Q9VCU5	7227.FBpp0083715
Q7K0Y1	7227.FBpp0088519
Q9VB10	7227.FBpp0084585
P61855	7227.FBpp0073069
Q9VTU0	7227.FBpp0075756
Q9VI34	7227.FBpp0081201
P08510	7227.FBpp0088599
Q9VIY9	7227.FBpp0080774
Q7K2B0	7227.FBpp0085693
Q9VHB0	7227.FBpp0081550
Q9VDE3	7227.FBpp0083434
Q9VNE4	7227.FBpp0078392
A1ZAL7	7227.FBpp0086218
Q9BZW7	9606.ENSP00000377123
Q9W1H8	7227.FBpp0072135
Q8SY49	7227.FBpp0076567
Q27331	7227.FBpp0079999
Q8MUJ1	7227.FBpp0087493
Q9VZ49	7227.FBpp0073243
P11046	7227.FBpp0079113
Q9VJ85	7227.FBpp0080616
E1JGL8	7227.FBpp0290145
B7YZU4	7227.FBpp0289754
Q9VB72	7227.FBpp0084479
O62619	7227.FBpp0083611
Q9W418	7227.FBpp0070894
Q9VVP4	7227.FBpp0074898
Q9VWS3	7227.FBpp0074387
P54185	7227.FBpp0077588
Q9VMB9	7227.FBpp0078918
Q9W5W7	7227.FBpp0070025
P20354	7227.FBpp0072052
A1Z7A6	7227.FBpp0099488
Q9VIK5	7227.FBpp0080921
Q9VQQ3	7227.FBpp0077278
Q9VDC1	7227.FBpp0083501
Q9I7U7	7227.FBpp0072447
Q9NGL1	7227.FBpp0110276
Q9W0X8	7227.FBpp0072315
Q7K7A9	7227.FBpp0086223
Q9VIC3	7227.FBpp0081068
Q59DX8	7227.FBpp0100038
Q9V459	7227.FBpp0070542
Q9VMD3	7227.FBpp0078900
Q9W3J8	7227.FBpp0071104
Q0E8K8	7227.FBpp0291104
Q9NBK5	7227.FBpp0304464
A1Z7I2	7227.FBpp0297866
Q9VVU4	7227.FBpp0074834
Q8INY6	7227.FBpp0080574
Q9VW36	7227.FBpp0074718
Q9VD17	7227.FBpp0083627
