From	To
P08566	4932.YDR127W
P36519	4932.YDR237W
Q12036	4932.YPL148C
P34219	4932.YBL054W
P00331	4932.YMR303C
P53165	4932.YGL066W
P23624	4932.YHR014W
Q12497	4932.YDR070C
P43598	4932.YFR017C
P20438	4932.YPL256C
Q03648	4932.YMR209C
P38993	4932.YMR058W
P43573	4932.YFL023W
P21192	4932.YLR131C
P47090	4932.YJR015W
P40586	4932.YIR042C
Q06162	4932.YLR315W
Q2V2P1	4932.YLR146W-A
P29055	4932.YPR086W
P34225	4932.YBL060W
P38208	4932.YBL018C
P53599	4932.YNR031C
P38432	9606.ENSP00000240316
P53093	4932.YGL198W
Q9Y281	9606.ENSP00000298159
P38999	4932.YNR050C
P48582	4932.YPL084W
P38132	4932.YBR202W
P47093	4932.YJR022W
P47155	4932.YJR118C
Q6Q546	4932.YNR032C-A
P25617	4932.YCR016W
Q06675	4932.YDR318W
Q13501	9606.ENSP00000374455
P48565	4932.YNL294C
P40452	4932.YIL157C
P13574	4932.YHR084W
P42840	4932.YNL320W
P35210	4932.YKL020C
Q12745	4932.YLR440C
Q06170	4932.YLR326W
Q04216	4932.YMR126C
P32345	4932.YDR075W
P42842	4932.YNL313C
Q06406	4932.YDR378C
P16547	4932.YIL136W
P43592	4932.YFR008W
P38163	4932.YBL106C
Q08218	4932.YOL047C
P11075	4932.YDR170C
P42935	4932.YGR200C
P38305	4932.YBR194W
P53262	4932.YGR106C
O75012	4932.YDL045W-A
P21801	4932.YLL041C
P38903	4932.YOR014W
Q05611	4932.YDR275W
P46678	4932.YNL039W
P25368	4932.YCL031C
Q06134	4932.YLR341W
P53880	4932.YNL179C
Q06201	4932.YLR445W
P40546	4932.YIL019W
P38876	4932.YHR189W
P14306	4932.YLR178C
P33301	4932.YDR369C
P32048	4932.YNL073W
P48775	9606.ENSP00000444788
P42939	4932.YGR206W
P53916	4932.YNL128W
P40541	4932.YIL026C
P39929	4932.YLR025W
P53834	4932.YNL281W
Q9UHV7	9606.ENSP00000380888
Q96MA1	9606.ENSP00000360500
Q00618	4932.YJL031C
Q92997	9606.ENSP00000316054
Q3E792	4932.YGR027C
Q12133	4932.YLR066W
P32566	4932.YGR229C
P32500	4932.YML031W
P38934	4932.YOR198C
Q00723	4932.YGR075C
Q05580	4932.YDR266C
P18239	4932.YBL030C
Q9P1Z2	9606.ENSP00000449960
P39982	4932.YEL059W
P35194	4932.YBL004W
Q03516	4932.YMR266W
P32842	4932.YPL234C
P34237	4932.YKL179C
P53897	4932.YNL157W
Q9Y265	9606.ENSP00000318297
P53951	4932.YNL051W
Q12314	4932.YOR021C
P36088	4932.YKL069W
Q12265	4932.YOL061W
P07263	4932.YPR033C
O13534	4932.YHR214W-A
P38907	4932.YDR254W
Q12303	4932.YLR121C
P38266	4932.YBR108W
Q03921	4932.YDR141C
P53756	4932.YNR070W
Q05676	4932.YEL059C-A
Q03207	4932.YML122C
P04173	4932.YCL018W
P31376	4932.YAL011W
Q03430	4932.YDR494W
Q9SL65	3702.AT2G20160.1
Q05043	4932.YMR030W
P53863	4932.YNL227C
P34251	4932.YKL107W
P40422	4932.YHR143W-A
P38767	4932.YHR032W
P53769	4932.YLR323C
P06774	4932.YGL237C
P53972	4932.YNL022C
P37263	4932.YCR087C-A
P53049	4932.YGR281W
Q08271	4932.YOL132W
Q9Y2D8	9606.ENSP00000340279
P20053	4932.YPR178W
Q08300	4932.YOL159C
P53688	4932.YDR191W
P17106	4932.YJR060W
P34162	4932.YHR041C
Q06333	4932.YDR357C
Q12462	4932.YOL147C
P69852	4932.YKL138C-A
P18238	4932.YBR085W
Q04359	4932.YMR017W
Q5VWX1	9606.ENSP00000281156
P0CX82	4932.YBL027W
P53933	4932.YNL094W
P05748	4932.YLR029C
Q03796	4932.YMR156C
P40459	4932.YIL145C
P38314	4932.YBR214W
P39531	4932.YJL204C
Q03792	4932.YMR154C
Q12143	4932.YPL233W
Q7L5A3	9606.ENSP00000367823
P38792	4932.YHR069C
P07245	4932.YGR204W
Q8WWB3	9606.ENSP00000361278
P40150	4932.YNL209W
P40557	4932.YIL005W
P53215	4932.YGR024C
P40535	4932.YIL036W
P28239	4932.YMR267W
P53051	4932.YGR287C
P36058	4932.YKL153W
Q3E798	4932.YLR099W-A
P31377	4932.YAL014C
P40070	4932.YER112W
Q7Z3B4	9606.ENSP00000264883
P40489	4932.YIL101C
P07248	4932.YDR216W
P50942	4932.YNL106C
P29539	4932.YBR275C
Q12132	4932.YPL230W
Q03730	4932.YML018C
Q9UNF0	9606.ENSP00000263246
P09624	4932.YFL018C
O13539	4932.YHR167W
P46962	4932.YJL006C
Q6Q595	4932.YBL091C-A
P25354	4932.YCR007C
P47084	4932.YJR003C
P25641	4932.YCR068W
P53279	4932.YGR131W
P25558	4932.YCL014W
P38360	4932.YBR295W
Q12185	4932.YDR018C
P25580	4932.YCL052C
P47018	4932.YJL123C
Q3E7A6	4932.YML007C-A
P40347	4932.YPR073C
P53733	4932.YNR037C
P47068	4932.YJL020C
P38226	4932.YBR042C
P53378	4932.YLR212C
P12954	4932.YJL092W
P09880	4932.YJL087C
P0C2J0	4932.YPR158W-B
P50946	4932.YNL099C
Q9NRF8	9606.ENSP00000401264
P22023	4932.YOR336W
P38089	4932.YBR125C
P38887	4932.YHR202W
P38075	4932.YBR035C
P50082	4932.YGR225W
Q07988	4932.YLR040C
P53629	4932.YNR019W
P36046	4932.YKL195W
Q01939	4932.YGL048C
P51996	4932.YGL210W
Q08984	4932.YPL272C
Q12442	4932.YOL002C
P31373	4932.YAL012W
P47064	4932.YJL024C
Q00362	4932.YGL190C
P53759	4932.YML080W
P14126	4932.YOR063W
P50108	4932.YDR245W
P22219	4932.YBR097W
Q12365	4932.YPL255W
P32841	4932.YMR133W
P00924	4932.YGR254W
Q9M1X5	3702.AT3G60010.1
P0CE00	4932.YJR160C
P38145	4932.YBR256C
Q13137	9606.ENSP00000398523
P38263	4932.YBR105C
P46973	4932.YJR055W
P32804	4932.YGL255W
P09232	4932.YEL060C
P47046	4932.YJL051W
Q08496	4932.YOR080W
P39566	4932.YAR070C
P60468	9606.ENSP00000223641
Q02866	4932.YPL070W
P40032	4932.YER049W
P12695	4932.YNL071W
P38273	4932.YBR131W
P87108	4932.YHR005C-A
P87272	4932.YDR509W
P43361	9606.ENSP00000438293
P52871	4932.YER019C-A
Q06188	4932.YLR455W
P53122	4932.YGL138C
Q12028	4932.YPR029C
P32477	4932.YJL101C
Q12196	4932.YOR119C
P0CX33	4932.YLR287C-A
Q12114	4932.YLR330W
Q07993	4932.YLR070C
Q03393	9606.ENSP00000280362
Q12241	4932.YOR106W
Q04195	4932.YDR409W
P08458	4932.YDR523C
P38706	4932.YHR010W
P38706	4932.YDR471W
Q04006	4932.YDR185C
P47039	4932.YJL060W
P32867	4932.YPL232W
Q12096	4932.YOR320C
Q06151	4932.YLR270W
Q04623	4932.YDR125C
P43585	4932.YFL004W
P38289	4932.YBR163W
Q04005	4932.YDR184C
P32602	4932.YBL050W
P32912	4932.YGL212W
P38428	4932.YMR264W
Q06149	4932.YLR266C
P47048	4932.YJL049W
Q12382	4932.YOR311C
P09932	4932.YDL227C
P38067	4932.YBR006W
P40462	4932.YIL137C
P53615	4932.YNL036W
P32074	4932.YNL287W
Q12046	4932.YDL209C
P25453	4932.YER179W
P53127	4932.YGL131C
Q03687	4932.YMR010W
Q08989	4932.YPL277C
P48353	4932.YMR161W
P38248	4932.YBR078W
P39678	4932.YDL056W
P54070	4932.YPL053C
P38720	4932.YHR183W
Q03630	4932.YML077W
P13134	4932.YNL238W
P38177	4932.YBL086C
Q06648	4932.YDR309C
Q03525	4932.YMR269W
P25654	4932.YCR090C
P53728	4932.YNR028W
P53191	4932.YGL023C
O14467	4932.YOR298C-A
Q12697	4932.YOR291W
P10863	4932.YER011W
Q04597	4932.YDR114C
Q12178	4932.YPR062W
Q07660	4932.YDL231C
Q04377	4932.YDR499W
P54857	4932.YDR058C
Q9H773	9606.ENSP00000322524
P38292	4932.YBR168W
Q96QK1	9606.ENSP00000299138
Q08579	4932.YOR192C
P53877	4932.YNL182C
Q04740	4932.YMR234W
P17890	4932.YNL151C
O13543	4932.YLR294C
P23060	4932.YCR019W
P36107	4932.YKL004W
P53829	4932.YNL288W
Q12018	4932.YDL132W
P80967	4932.YPR133W-A
Q08920	4932.YPL178W
P53102	4932.YGL183C
P38141	4932.YBR240C
P02294	4932.YBL002W
P40481	4932.YIL110W
P10664	4932.YBR031W
P36147	4932.YKR065C
Q03390	4932.YDR486C
P32445	4932.YCR028C-A
P11709	4932.YCL029C
P32916	4932.YDR292C
P25649	4932.YCR082W
P32864	4932.YOR370C
P15732	4932.YDR059C
P22146	4932.YMR307W
P09950	4932.YDR232W
Q12059	4932.YPL003W
P38128	4932.YBR182C
P37296	4932.YMR054W
P38272	4932.YBR130C
P14681	4932.YGR040W
Q12174	4932.YLR123C
P33419	4932.YPL124W
Q5VSY0	9606.ENSP00000365550
Q04779	4932.YMR075W
P54999	4932.YPR182W
Q12242	4932.YOR138C
P50944	4932.YNL101W
P25044	4932.YDL230W
Q00916	4932.YIL061C
P53301	4932.YGR189C
Q02046	4932.YKR080W
P31115	4932.YFL001W
P47183	4932.YJR156C
P39952	4932.YER154W
P32375	4932.YIR027C
Q9NPJ6	9606.ENSP00000258648
Q02961	4932.YPL113C
P49775	4932.YDR305C
P39001	4932.YDR207C
P38278	4932.YBR141C
P34243	4932.YKL017C
P32795	4932.YPR024W
Q08465	4932.YOR064C
P40088	4932.YER145C
Q03654	4932.YMR213W
P33297	4932.YOR117W
P0C0V8	4932.YKR057W
P40537	4932.YIL031W
P53245	4932.YGR069W
P40857	4932.YJL097W
P39522	4932.YJR016C
Q06070	4932.YLR407W
Q08822	4932.YOR356W
Q12092	4932.YPL166W
P36163	4932.YKR087C
Q969F0	9606.ENSP00000359375
P28005	4932.YAL033W
P28777	4932.YGL148W
Q08673	4932.YOR247W
Q04066	4932.YDR428C
P38815	4932.YHR105W
P38192	4932.YBL048W
Q08905	4932.YOR381W
P41695	4932.YGR188C
P54785	4932.YMR070W
P40965	4932.YFL003C
P40892	4932.YJL218W
P32792	4932.YHR017W
P06700	4932.YDL042C
P40354	4932.YJR062C
Q07350	4932.YDL043C
P53860	4932.YNL231C
P15992	4932.YBR072W
Q12531	4932.YPR015C
P38086	4932.YBR073W
P46959	4932.YJL125C
P53908	4932.YNL143C
Q02207	4932.YKR009C
P36224	4932.YMR294W
Q08182	4932.YOL028C
P40361	4932.YJL070C
Q01574	4932.YAL054C
Q08742	4932.YOR286W
P53012	4932.YGL126W
Q05911	4932.YLR359W
Q02202	4932.YKR004C
P0CX31	4932.YER074W
P50875	4932.YOL148C
P25642	4932.YCR071C
Q05027	4932.YMR236W
P40106	4932.YER062C
Q12094	4932.YOR006C
Q04401	4932.YDR511W
P46947	4932.YGL174W
P48236	4932.YGR149W
Q99312	4932.YOR155C
P38338	4932.YBR259W
P14136	9606.ENSP00000468500
P32854	4932.YOR036W
P07884	4932.YOR274W
Q06108	4932.YPR115W
P47095	4932.YJR024C
Q03899	4932.YDR131C
Q13490	9606.ENSP00000477613
P07273	4932.YGL043W
P27614	4932.YJL172W
P25567	4932.YCL037C
Q99394	4932.YOR115C
P53397	4932.YML060W
P43594	4932.YFR011C
P25360	4932.YCR037C
P13196	9606.ENSP00000378416
Q12186	4932.YLR116W
P37265	4932.YCR041W
P22579	4932.YOL004W
P38769	4932.YHR035W
P36068	4932.YKL130C
P38827	4932.YHR119W
P21576	4932.YKR001C
P18411	4932.YAL008W
P34233	4932.YKL185W
Q12398	4932.YOR032C
P40308	4932.YMR313C
P52488	4932.YDR390C
P05066	4932.YOR386W
P38771	4932.YHR038W
Q08347	4932.YOL164W
P32862	4932.YKL038W
Q3E769	4932.YOL159C-A
P38801	4932.YHR081W
P47182	4932.YJR155W
P38319	4932.YBR223C
P50079	4932.YGR223C
P33308	4932.YNR010W
P40517	4932.YIL063C
P03879	4932.Q0120
Q00764	4932.YBR126C
P32473	4932.YBR221C
P23595	4932.YDL188C
P20435	4932.YPR187W
Q05930	4932.YLR368W
P25042	4932.YPR065W
P43548	4932.YFL055W
P03878	4932.Q0065
O60684	9606.ENSP00000362728
P25596	4932.YCL073C
P22147	4932.YGL173C
P53260	4932.YGR102C
P38856	4932.YHR161C
P21827	4932.YGL097W
P07260	4932.YOL139C
P40580	4932.YIR036C
P38723	4932.YHL048W
P53738	4932.YNR046W
Q04697	4932.YML048W
P40303	4932.YOL038W
P36025	4932.YOR062C
P34164	4932.YGL208W
P43597	4932.YFR016C
P36029	4932.YKL174C
P43623	4932.YFR055W
P38850	4932.YHR154W
P28834	4932.YNL037C
P52918	4932.YDR335W
P52286	4932.YDR328C
P21182	4932.YOL052C
Q12106	4932.YOR228C
P25043	4932.YOR157C
A0A023PZE8	4932.YDR157W
P38633	4932.YGL127C
P20084	4932.YMR286W
P38317	4932.YBR219C
P87262	4932.YER056C-A
P53265	4932.YGR111W
P38176	4932.YBL089W
P36086	4932.YKL071W
P19956	4932.YMR225C
P38695	4932.YHR096C
P56628	4932.YFL034C-A
Q04364	4932.YMR018W
P53936	4932.YNL089C
Q08157	4932.YOL019W
Q12214	4932.YPR068C
Q06624	4932.YPR180W
Q12342	4932.YDL146W
P25358	4932.YCR034W
Q06315	4932.YLR187W
P00175	4932.YML054C
P53114	4932.YGL151W
Q03104	4932.YML128C
Q3E840	4932.YBL071W-A
P47134	4932.YJR089W
P39726	4932.YAL044C
P39940	4932.YER125W
P0CT04	4932.YNL015W
Q00578	4932.YIL143C
P25582	4932.YCL054W
Q9BRK4	9606.ENSP00000359240
P31374	4932.YAL017W
P32875	4932.YOR196C
P36049	4932.YKL172W
P22234	9606.ENSP00000382595
Q08553	4932.YOR179C
P53329	4932.YGR273C
P46985	4932.YJL183W
P42934	4932.YGR199W
P53196	4932.YGL004C
P15731	4932.YBR082C
Q08448	4932.YOR059C
P00817	4932.YBR011C
Q3E833	4932.YKR095W-A
Q12172	4932.YOR162C
Q03780	4932.YDR239C
P12887	4932.YML021C
Q04991	4932.YMR221C
Q9NRY6	9606.ENSP00000438547
Q03559	4932.YMR295C
P53975	4932.YNL019C
P0C2H7	4932.YDR471W
P25336	4932.YCR092C
P40080	4932.YER128W
P38754	4932.YHL001W
P43624	4932.YFR056C
P47185	4932.YJR158W
P53741	4932.YNR051C
P05747	4932.YFR032C-A
P41816	4932.YPL171C
P40360	4932.YJL071W
P53976	4932.YNL018C
P16387	4932.YER178W
Q06143	4932.YLR348C
P32318	4932.YGR144W
P47137	4932.YJR096W
Q5VWN6	9606.ENSP00000328426
P53906	4932.YNL146W
P36170	4932.YKR102W
P53904	4932.YNL148C
Q06704	4932.YLR309C
P40573	4932.YIR017C
Q05506	4932.YDR341C
P53112	4932.YGL153W
Q07381	4932.YDL060W
Q06628	4932.YPR185W
Q07804	4932.YLL012W
P06780	4932.YPR165W
P38063	4932.YBL068W
P37262	4932.YCR073W-A
P36521	4932.YDL202W
P32481	4932.YER025W
P47118	4932.YJR067C
P47009	4932.YJL144W
P53096	4932.YGL194C
Q04257	4932.YML003W
Q04257	4932.YML002W
P48362	4932.YGR187C
Q12156	4932.YDR063W
P04710	4932.YMR056C
Q07923	4932.YLR011W
P33307	4932.YGL238W
P22007	4932.YDL090C
Q12222	4932.YOL128C
P32368	4932.YKL212W
P39985	4932.YEL055C
Q08237	4932.YOL080C
P38913	4932.YDL045C
P53296	4932.YGR177C
P42841	4932.YNL317W
P26783	4932.YJR123W
P47146	4932.YJR108W
P36102	4932.YKL025C
Q12348	4932.YOL117W
P35197	4932.YDL226C
P47081	4932.YJL003W
P47176	4932.YJR148W
Q12465	4932.YLR084C
P25628	4932.YCR048W
P33751	4932.YDR538W
P53875	4932.YNL185C
P41733	4932.YLR459W
P32379	4932.YGR253C
Q9NPI6	9606.ENSP00000476046
Q06321	4932.YLR189C
Q08144	4932.YOL018C
P42833	4932.YNL318C
P48365	4932.YDL234C
Q12080	4932.YPL146C
P42933	4932.YMR191W
Q12480	4932.YPR004C
P62258	9606.ENSP00000264335
Q08562	4932.YOR191W
Q06497	4932.YPR128C
Q06554	4932.YLR247C
Q6B0Y7	4932.YMR075C-A
P32325	4932.YDR052C
Q04201	4932.YML101C
Q08818	4932.YOR354C
P37302	4932.YBR286W
P20433	4932.YJL140W
P53896	4932.YNL158W
P38149	4932.YBR281C
P53312	4932.YGR244C
P22943	4932.YFL014W
O13577	4932.YLR437C
P48363	4932.YGR078C
P33336	4932.YGR143W
Q04069	4932.YDR431W
P53330	4932.YGR275W
Q07992	4932.YLR062C
Q01722	4932.YNL199C
P32526	4932.YPL269W
Q9NX47	9606.ENSP00000351813
Q13148	9606.ENSP00000240185
P32609	4932.YDR323C
Q08641	4932.YOR239W
P32479	4932.YBL008W
Q04659	4932.YMR048W
Q12403	4932.YDL018C
Q03705	4932.YML036W
P38822	4932.YHR114W
P53147	4932.YGL096W
P53858	4932.YNL233W
P41901	4932.YGR059W
P34111	4932.YAL001C
O94084	4932.YLR338W
Q08932	4932.YPL193W
P32639	4932.YER172C
P14907	4932.YJL041W
Q96BA8	9606.ENSP00000481956
O13522	4932.YDR396W
P40539	4932.YIL028W
P38352	4932.YBR280C
P25374	4932.YCL017C
P53036	4932.YGL229C
Q03660	4932.YMR218C
Q06697	4932.YLR418C
P32361	4932.YHR079C
P53073	4932.YGL231C
Q13287	9606.ENSP00000243346
Q03322	4932.YDR468C
Q08902	4932.YOR378W
Q02785	4932.YPL058C
P38719	4932.YHR169W
Q12368	4932.YDL098C
P25441	4932.YDL150W
P39101	4932.YER048C
P40500	4932.YIL089W
Q05029	4932.YMR237W
Q08281	4932.YOL138C
Q9GZT8	9606.ENSP00000386394
P36015	4932.YKL196C
Q92328	4932.YOL009C
P32454	4932.YKL157W
P0CX51	4932.YDL083C
P38788	4932.YHR064C
P40050	4932.YER077C
P38970	4932.YJL165C
P40087	4932.YER143W
P33202	4932.YKL010C
Q03175	4932.YMR101C
Q04083	4932.YDR438W
P25627	4932.YCR047C
Q12520	4932.YPL244C
P29547	4932.YPL048W
P40341	4932.YMR089C
Q03079	4932.YPL041C
P26448	4932.YMR055C
Q99189	4932.YOR160W
P06778	4932.YML032C
P38786	4932.YHR062C
P38110	4932.YBL088C
Q03868	4932.YDR104C
P53956	4932.YNL046W
Q02931	4932.YPL126W
Q02721	4932.YLR329W
P38752	4932.YHL005C
P47152	4932.YJR115W
Q08924	4932.YPL183C
P40051	4932.YER078C
Q05777	4932.YLR194C
P15531	9606.ENSP00000337060
P38282	4932.YBR152W
O14464	4932.YPL183W-A
P29704	4932.YHR190W
P38966	4932.YDR089W
P15873	4932.YBR088C
P20134	4932.YOR140W
P19454	4932.YOR061W
Q05670	4932.YMR232W
P04179	9606.ENSP00000446252
P47177	4932.YJR149W
P39077	4932.YJL014W
Q08219	4932.YOL048C
Q12182	4932.YOR342C
P53746	4932.YNR060W
P38987	4932.YML064C
P26370	4932.YDL170W
P20437	4932.YMR199W
Q99220	4932.YDR057W
P05756	4932.YDR064W
P54000	4932.YMR039C
Q12103	4932.YDL109C
P55735	9606.ENSP00000373312
P53982	4932.YNL009W
P52593	4932.YML103C
P25584	4932.YCL056C
P47166	4932.YJR134C
P36111	4932.YKR015C
P22470	4932.YDR143C
P51534	4932.YOR035C
Q04958	4932.YML059C
P53318	4932.YGR255C
P32562	4932.YMR001C
P38989	4932.YFR031C
P36164	4932.YKR088C
Q02983	4932.YLR141W
P47025	4932.YJL112W
P42836	4932.YNL326C
P40063	4932.YER104W
P54867	4932.YOR008C
Q08236	4932.YOL078W
P40099	4932.YER183C
P33760	4932.YNL329C
P39548	4932.YAR028W
P33775	4932.YDL095W
P22035	4932.YKR099W
P33894	4932.YOR219C
Q12177	4932.YLL056C
Q06098	4932.YPR106W
P25039	4932.YLR069C
Q12255	4932.YLR093C
P53295	4932.YGR173W
Q13191	9606.ENSP00000264122
Q06525	4932.YPR152C
P53925	4932.YNL115C
P36116	4932.YKR020W
Q03096	4932.YIL009C-A
Q12333	4932.YOL152W
P38249	4932.YBR079C
Q04748	4932.YMR066W
P24813	4932.YDR423C
P16467	4932.YLR134W
P46971	4932.YJR143C
P32597	4932.YIL126W
P21826	4932.YIR031C
Q06078	4932.YLR409C
P30657	4932.YFR050C
Q02204	4932.YKR006C
P08153	4932.YDR146C
P35817	4932.YLR399C
P29465	4932.YBR023C
P07347	4932.YHR013C
Q12420	4932.YOR308C
Q06251	4932.YLR177W
P40986	4932.YDR182W
P24720	4932.YOR350C
Q3E754	4932.YJL136C
P36135	4932.YKR042W
Q12494	4932.YDR017C
Q12090	4932.YLR107W
P36160	4932.YKR081C
P09007	4932.YCR018C
P19881	4932.YDL236W
Q07533	4932.YDL117W
P53170	4932.YGL059W
P53266	4932.YGR112W
P04051	4932.YOR116C
Q04969	4932.YML055W
Q12284	4932.YPR037C
Q9Y295	9606.ENSP00000329715
P40476	4932.YIL117C
P35638	9606.ENSP00000448665
P32191	4932.YIL155C
P35997	4932.YKL156W
P19158	4932.YOL081W
Q12499	4932.YOR310C
Q96EQ0	9606.ENSP00000370395
Q9NP64	9606.ENSP00000480986
P53750	4932.YNR064C
P32333	4932.YPL082C
P38829	4932.YHR122W
Q08110	4932.YOL014W
P38250	4932.YBR086C
P32893	4932.YGR166W
Q04711	4932.YML045W
Q12505	4932.YPL026C
P25454	4932.YER095W
P38280	4932.YBR148W
Q08745	4932.YOR293W
P36069	4932.YKL128C
P47086	4932.YJR011C
P53169	4932.YGL060W
Q12068	4932.YOL151W
P54791	4932.YPR162C
Q05515	4932.YDR346C
P00942	4932.YDR050C
P40084	4932.YER139C
P32466	4932.YDR345C
Q08963	4932.YPL213W
P32465	4932.YHR094C
P53847	4932.YNL258C
P40483	4932.YIL108W
Q04329	4932.YMR195W
P41913	4932.YOR355W
Q05497	4932.YDR338C
P38275	4932.YBR134W
P42838	4932.YNL323W
P38755	4932.YHR001W
P32771	4932.YDL168W
Q07978	4932.YLR031W
P40850	4932.YNL085W
P50090	4932.YGR238C
Q08693	4932.YOR256C
P07267	4932.YPL154C
P53220	4932.YGR033C
P40066	4932.YER107C
P06197	4932.YPR113W
Q12199	4932.YPR040W
P35843	4932.YOR237W
Q08421	4932.YOR051C
P53067	4932.YGL241W
P32190	4932.YHL032C
P00401	4932.Q0045
Q12351	4932.YOR012W
Q08908	4932.YOR384W
P25587	4932.YCL005W
P54885	4932.YOR323C
P25588	4932.YCL061C
P40460	4932.YIL144W
P10081	4932.YJL138C
Q05533	4932.YDR287W
Q12492	4932.YPR064W
P00045	4932.YEL039C
Q01477	4932.YER151C
P32263	4932.YER023W
P60891	9606.ENSP00000361512
Q08774	4932.YOR305W
P62714	9606.ENSP00000221138
P38785	4932.YHR061C
P04912	4932.YBL003C
P53037	4932.YGR170W
P61457	9606.ENSP00000299299
P13090	4932.YML116W
P38789	4932.YHR066W
P38354	4932.YBR285W
P40166	4932.YNL198C
P53850	4932.YNL254C
Q3E756	4932.YBL029C-A
Q12452	4932.YLR100W
P41811	4932.YGL137W
P39923	4932.YEL062W
P36534	4932.YPL173W
P50273	4932.YDR350C
P40466	4932.YIL131C
P38833	4932.YHR127W
Q12211	4932.YPL212C
P10614	4932.YHR007C
P38331	4932.YBR242W
P32461	4932.YKL191W
P02293	4932.YDR224C
Q12063	4932.YDL193W
Q08961	4932.YPL208W
P38883	4932.YHR197W
P24278	9606.ENSP00000476746
P04161	4932.YDR408C
P20052	4932.YOL001W
P53274	4932.YGR126W
P40414	4932.YIL138C
P33204	4932.YKL013C
P25577	4932.YCL049C
P39875	4932.YOR033C
Q04629	4932.YDR126W
O13579	4932.YLR379W
P53199	4932.YGL001C
Q96CV9	9606.ENSP00000368022
P33335	4932.YPR198W
P22139	4932.YOR210W
P16861	4932.YGR240C
P53905	4932.YNL147W
P53141	4932.YGL106W
P36077	4932.YKL086W
P41911	4932.YOL059W
P40035	4932.YER053C
P06786	4932.YNL088W
Q12385	4932.YLR099C
P38258	4932.YBR099C
P53183	4932.YGL039W
P06100	4932.YDL165W
Q06580	4932.YPR188C
P06838	4932.YML095C
Q02606	4932.YPL014W
Q12449	4932.YDR214W
Q03862	4932.YDR101C
Q08032	4932.YLR103C
P40001	4932.YEL008W
P32844	4932.YIL068C
Q06616	4932.YPR174C
P53088	4932.YGL211W
P35207	4932.YLR398C
Q12164	4932.YLL023C
P38932	4932.YGL095C
Q42384	3702.AT4G15900.1
P38286	4932.YBR159W
P40992	4932.YJL025W
Q08974	4932.YPL257W
P42839	4932.YNL321W
P36003	4932.YKL171W
P53881	4932.YNL177C
P19145	4932.YKR039W
P47141	4932.YJR101W
P31249	9606.ENSP00000386498
O60232	9606.ENSP00000312318
P54854	4932.YDL245C
Q03674	4932.YMR006C
Q08915	4932.YOR392W
P43620	4932.YFR048W
Q06336	4932.YDR358W
P40510	4932.YIL074C
P02283	7227.FBpp0085281
O74302	4932.YDR261C-C
P38922	4932.YNL004W
P32339	4932.YLR205C
Q03446	4932.YDR003W
P33759	4932.YBR251W
P38161	4932.YBL108W
Q06490	4932.YPR121W
P89887	4932.YEL076C-A
P22804	4932.YIL004C
P53290	4932.YGR163W
P32617	4932.YEL044W
Q9UJX3	9606.ENSP00000394394
P69851	4932.YDR320C-A
P29458	4896.SPCC16A11.17.1
P40025	4932.YER037W
P35719	4932.YKL142W
Q02892	4932.YPL093W
Q05636	4932.YDR280W
Q12528	4932.YLR111W
P43124	4932.YDL105W
P39007	4932.YGL022W
Q5JST6	9606.ENSP00000404232
P06242	4932.YDL108W
P38229	4932.YBR045C
P37298	4932.YDR178W
Q02208	4932.YKR010C
Q12298	4932.YDR061W
Q12069	4932.YDL036C
P53148	4932.YGL093W
P43554	4932.YFL049W
Q12361	4932.YDL035C
Q07895	4932.YLR001C
P37370	4932.YLR337C
P53955	4932.YNL047C
Q12086	4932.YDR263C
Q12266	4932.YBL005W-A
P43570	4932.YFL027C
P38170	4932.YBL097W
P15703	4932.YGR282C
P32334	4932.YGR014W
P38962	4932.YDR084C
P30283	4932.YPR120C
P47160	4932.YJR125C
Q06200	4932.YLR443W
P36078	4932.YKL084W
P28000	4932.YNL113W
P09620	4932.YGL203C
P11938	4932.YNL216W
Q12446	4932.YOR181W
P36108	4932.YKL002W
P26754	4932.YNL312W
Q12680	4932.YDL171C
P39534	4932.YJL199C
Q01159	4932.YGL130W
Q12355	4932.YDR055W
Q03957	4932.YKL139W
Q04217	4932.YMR128W
P53319	4932.YGR256W
P40314	4932.YDR252W
P27515	4932.YNR012W
Q08959	4932.YPL206C
P48606	4932.YOR265W
P25037	4932.YDL122W
Q15038	9606.ENSP00000448051
P40547	4932.YIL017C
Q04792	4932.YMR250W
Q08977	4932.YPL260W
P32569	4932.YER022W
P23180	4932.YHL021C
P53210	4932.YGR017W
P61289	9606.ENSP00000293362
Q08976	4932.YPL261C
P14693	4932.YHR083W
Q08202	4932.YOL032W
P41058	4932.YDL061C
Q06440	4932.YLR429W
P87284	4932.YDR276C
Q06505	4932.YPR133C
P61830	4932.YBR010W
Q08548	4932.YOR175C
Q07084	4932.YLR006C
P39932	4932.YDR536W
P47124	4932.YJR075W
Q12257	4932.YDL177C
Q02197	4932.YEL053C
Q05610	4932.YDR273W
P24088	4932.YDR545W
P38753	4932.YHL002W
P05745	4932.YMR194W
Q3E790	4932.YBR058C-A
P38779	4932.YHR052W
Q9NPF5	9606.ENSP00000361363
P32614	4932.YEL047C
P32860	4932.YKL040C
P43552	4932.YFL051C
Q08119	4932.YOL017W
Q12276	4932.YOR227W
Q05934	4932.YLR373C
P47001	4932.YJL158C
Q7M4S9	4932.YBL113C
Q03799	4932.YMR158W
P07280	4932.YOL121C
